#{"t_start": 1648538707.2234108, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-50.0,50,7.146565,0.0
-50.0,50,7.293306,0.0
-50.0,50,7.621904,0.0
-50.0,50,8.609328,0.0
-50.0,50,9.589616,0.0
-50.0,50,10.559168,0.0
-50.0,50,11.564771,0.0
-50.0,50,12.526202,0.0
-50.0,50,13.493946,0.0
-50.0,50,14.511915,0.0
-50.0,50,15.490557,0.0
-50.0,50,16.37544,0.0
-50.0,50,17.31208,0.0
-50.0,50,18.248153,0.0
-50.0,50,19.176103,0.0
-50.0,50,20.050864,0.0
-50.0,50,21.09691,0.0
-50.0,50,22.020441,0.0
-50.0,50,22.873607,0.0
-50.0,50,23.732067,0.0
-50.0,50,24.506124,0.0
-50.0,50,25.316908,0.0
-50.0,50,26.324664,0.0
-50.0,50,27.28614,0.0
-50.0,50,28.225224,0.0
-50.0,50,29.168473,0.0
-50.0,50,30.199325,0.0
-50.0,50,31.134282,0.0
-50.0,50,32.070639,0.0
-50.0,50,32.968135,0.0
-50.0,50,33.917529,0.0
-50.0,50,34.845138,0.0
-50.0,50,35.816691,0.0
-50.0,50,36.814239,0.0
-50.0,50,37.643541,0.0
-50.0,50,38.470287,0.0
-50.0,50,39.279827,0.0
-50.0,50,40.123158,0.0
-50.0,50,40.917272,0.0
-50.0,50,41.698576,0.0
-50.0,50,42.537607,0.0
-50.0,50,43.310358,0.0
-50.0,50,44.137599,0.0
-50.0,50,44.982174,0.0
-50.0,50,45.764612,0.0
-50.0,50,46.509412,0.0
-50.0,50,47.30106,0.0
-50.0,50,48.103901,0.0
-50.0,50,49.125224,0.0
-50.0,50,50.154053,0.0
-50.0,50,51.206005,0.0
-50.0,50,52.235685,0.0
-50.0,50,53.106268,0.0
-50.0,50,54.053183,0.0
-50.0,50,54.986155,0.0
-50.0,50,55.992458,0.0
-50.0,50,57.010381,0.0
-50.0,50,58.024325,0.0
-50.0,50,59.007167,0.0
-50.0,50,59.981057,0.0
-50.0,50,60.908495,0.0
-50.0,50,61.834185,0.0
-50.0,50,62.833357,0.0
-50.0,50,63.759075,0.0
-50.0,50,64.539889,0.0
-50.0,50,65.325825,0.0
-50.0,50,66.123313,0.0
0.0,50,67.124376,1.0
-50.0,50,68.059965,0.0
-50.0,50,68.955906,0.0
-50.0,50,69.880167,0.0
-50.0,50,70.856847,0.0
-50.0,50,71.870083,0.0
-50.0,50,72.794552,0.0
-50.0,50,73.685451,0.0
-50.0,50,74.569371,0.0
-50.0,50,75.494487,0.0
-50.0,50,76.554463,0.0
-50.0,50,77.545362,0.0
-50.0,50,78.563987,0.0
-50.0,50,79.497952,0.0
-50.0,50,80.433378,0.0
-50.0,50,81.309165,0.0
-50.0,50,82.394662,0.0
-50.0,50,83.412415,0.0
-50.0,50,84.351972,0.0
-50.0,50,85.328633,0.0
-50.0,50,86.377289,0.0
-50.0,50,87.381381,0.0
-50.0,50,88.346715,0.0
-50.0,50,89.362888,0.0
-50.0,50,90.340118,0.0
-50.0,50,91.319098,0.0
-50.0,50,92.31359,0.0
-50.0,50,93.244684,0.0
-50.0,50,94.175725,0.0
-50.0,50,95.00402,0.0
-50.0,50,95.795544,0.0
-50.0,50,96.604302,0.0
-50.0,50,97.517956,0.0
-50.0,50,98.45245,0.0
-50.0,50,99.406671,0.0
-50.0,50,100.439555,0.0
-50.0,50,101.429709,0.0
-50.0,50,102.354124,0.0
-50.0,50,103.406156,0.0
-50.0,50,104.394252,0.0
-50.0,50,105.362327,0.0
-50.0,50,106.396693,0.0
-50.0,50,107.364056,0.0
-50.0,50,108.290833,0.0
-50.0,50,109.261431,0.0
-50.0,50,110.160057,0.0
-50.0,50,111.093983,0.0
-50.0,50,112.155394,0.0
-50.0,50,112.91984,0.0
-50.0,50,113.708817,0.0
-50.0,50,114.492492,0.0
-50.0,50,115.328215,0.0
-50.0,50,116.30218,0.0
-50.0,50,117.154847,0.0
-50.0,50,117.957813,0.0
-50.0,50,118.742924,0.0
-50.0,50,119.575214,0.0
-50.0,50,120.345898,0.0
-50.0,50,121.128746,0.0
-50.0,50,122.077806,0.0
-50.0,50,123.01118,0.0
-50.0,50,123.996564,0.0
-50.0,50,124.981049,0.0
-50.0,50,125.963661,0.0
-50.0,50,126.953803,0.0
-50.0,50,127.958138,0.0
-50.0,50,128.98595,0.0
-50.0,50,129.88779,0.0
-50.0,50,130.815644,0.0
-50.0,50,131.730674,0.0
0.0,50,132.678195,1.0
-50.0,50,133.723179,0.0
-50.0,50,134.737183,0.0
-50.0,50,135.568048,0.0
-50.0,50,136.437361,0.0
-50.0,50,137.284917,0.0
-50.0,50,138.308036,0.0
-50.0,50,139.311644,0.0
-50.0,50,140.297502,0.0
-50.0,50,141.268823,0.0
-50.0,50,142.258581,0.0
-50.0,50,143.238781,0.0
-50.0,50,144.251111,0.0
-50.0,50,145.265162,0.0
-50.0,50,146.278245,0.0
-50.0,50,147.210251,0.0
-50.0,50,148.316007,0.0
-50.0,50,149.306518,0.0
-50.0,50,150.296587,0.0
-50.0,50,151.292431,0.0
-50.0,50,152.414965,0.0
-50.0,50,153.407722,0.0
-50.0,50,154.409501,0.0
-45.0,50,155.381946,0.0
-50.0,50,156.43238,0.0
-50.0,50,157.42437,0.0
-50.0,50,158.453197,0.0
-50.0,50,159.444628,0.0
-50.0,50,160.464022,0.0
-50.0,50,161.493093,0.0
-50.0,50,162.519842,0.0
-50.0,50,163.533166,0.0
-50.0,50,164.568056,0.0
-50.0,50,165.637948,0.0
-50.0,50,166.594373,0.0
-50.0,50,167.728419,0.0
-50.0,50,168.774335,0.0
-50.0,50,169.900738,0.0
-50.0,50,170.860277,0.0
-50.0,50,171.818156,0.0
-50.0,50,172.665958,0.0
-50.0,50,173.541941,0.0
-50.0,50,174.585849,0.0
-50.0,50,175.555725,0.0
-50.0,50,176.502414,0.0
-50.0,50,177.516463,0.0
-50.0,50,178.59875,0.0
0.0,50,179.597494,1.0
-50.0,50,180.523322,0.0
-50.0,50,181.558022,0.0
-50.0,50,182.547382,0.0
-50.0,50,183.497006,0.0
-50.0,50,184.607453,0.0
-50.0,50,185.527744,0.0
0.0,50,186.488492,1.0
-50.0,50,187.288965,0.0
-50.0,50,188.155606,0.0
-50.0,50,189.006458,0.0
-50.0,50,189.966841,0.0
-50.0,50,190.868527,0.0
-50.0,50,191.744593,0.0
-50.0,50,192.601728,0.0
-50.0,50,193.390834,0.0
-50.0,50,194.258626,0.0
-50.0,50,195.051952,0.0
-50.0,50,195.961234,0.0
-50.0,50,196.82844,0.0
-50.0,50,197.786794,0.0
-50.0,50,198.851353,0.0
-50.0,50,199.887788,0.0
-50.0,50,200.946138,0.0
-50.0,50,201.992151,0.0
-50.0,50,203.091028,0.0
-50.0,50,204.12689,0.0
-50.0,50,205.125692,0.0
-50.0,50,206.165197,0.0
-50.0,50,207.121319,0.0
-50.0,50,208.018006,0.0
-50.0,50,209.026167,0.0
-50.0,50,209.984418,0.0
-50.0,50,211.045993,0.0
-50.0,50,212.100243,0.0
-50.0,50,213.093583,0.0
-50.0,50,214.139346,0.0
-50.0,50,215.310093,0.0
-50.0,50,216.419193,0.0
-50.0,50,217.376135,0.0
-50.0,50,218.530154,0.0
-50.0,50,219.615074,0.0
-50.0,50,220.591161,0.0
-50.0,50,221.56741,0.0
-50.0,50,222.412656,0.0
-49.0,50,223.281942,0.0
-50.0,50,224.11794,0.0
-50.0,50,224.940454,0.0
-50.0,50,225.975454,0.0
-50.0,50,226.987325,0.0
-50.0,50,228.006438,0.0
0.0,50,228.985025,1.0
-50.0,50,230.040615,0.0
-50.0,50,231.065035,0.0
-50.0,50,232.119911,0.0
-50.0,50,233.077543,0.0
-50.0,50,234.066054,0.0
-50.0,50,235.079602,0.0
-50.0,50,236.160056,0.0
-50.0,50,237.24297,0.0
-50.0,50,238.264171,0.0
-50.0,50,239.341652,0.0
-50.0,50,240.34403,0.0
-50.0,50,241.438535,0.0
-50.0,50,242.437563,0.0
-50.0,50,243.509873,0.0
-50.0,50,244.527685,0.0
-50.0,50,245.505143,0.0
-50.0,50,246.408702,0.0
-50.0,50,247.390745,0.0
-50.0,50,248.356292,0.0
-50.0,50,249.288418,0.0
-50.0,50,250.229483,0.0
-50.0,50,251.303241,0.0
-50.0,50,252.310604,0.0
-50.0,50,253.331014,0.0
-50.0,50,254.376885,0.0
-50.0,50,255.406222,0.0
-50.0,50,256.426383,0.0
-50.0,50,257.500755,0.0
0.0,50,258.475661,1.0
-50.0,50,259.494956,0.0
-50.0,50,260.506827,0.0
-50.0,50,261.380139,0.0
-50.0,50,262.216764,0.0
-50.0,50,263.078047,0.0
-50.0,50,263.937265,0.0
-50.0,50,264.765539,0.0
-50.0,50,265.622285,0.0
-50.0,50,266.511606,0.0
-50.0,50,267.443024,0.0
-50.0,50,268.404527,0.0
-50.0,50,269.244767,0.0
-50.0,50,270.110515,0.0
-50.0,50,271.034181,0.0
-50.0,50,271.884663,0.0
-50.0,50,272.801637,0.0
0.0,50,273.703341,1.0
-50.0,50,274.832511,0.0
-50.0,50,275.844146,0.0
-39.0,50,276.842201,0.0
-50.0,50,277.815587,0.0
-50.0,50,278.78458,0.0
-50.0,50,279.7977,0.0
-50.0,50,280.770363,0.0
-50.0,50,281.826509,0.0
-50.0,50,282.855238,0.0
-50.0,50,283.805957,0.0
-50.0,50,284.811586,0.0
-50.0,50,285.808082,0.0
-50.0,50,286.874019,0.0
-50.0,50,287.86281,0.0
-50.0,50,288.875466,0.0
-50.0,50,289.860874,0.0
-50.0,50,290.905712,0.0
0.0,50,291.933335,1.0
-50.0,50,292.893137,0.0
-50.0,50,293.916277,0.0
-50.0,50,294.941857,0.0
-50.0,50,295.960896,0.0
-50.0,50,296.963503,0.0
-50.0,50,298.017567,0.0
-50.0,50,299.100613,0.0
-50.0,50,300.200285,0.0
-50.0,50,301.203248,0.0
-50.0,50,302.088943,0.0
-50.0,50,302.988535,0.0
-50.0,50,303.875106,0.0
-50.0,50,304.959211,0.0
-50.0,50,305.947417,0.0
-50.0,50,307.005945,0.0
-50.0,50,308.007,0.0
-50.0,50,309.020464,0.0
-50.0,50,310.110466,0.0
-50.0,50,311.15102,0.0
-50.0,50,312.15687,0.0
-50.0,50,313.181815,0.0
-50.0,50,314.20537,0.0
-50.0,50,315.228827,0.0
-50.0,50,316.194106,0.0
-50.0,50,317.160706,0.0
-50.0,50,318.211968,0.0
-50.0,50,319.220983,0.0
-50.0,50,320.230201,0.0
-50.0,50,321.260294,0.0
-50.0,50,322.324336,0.0
-50.0,50,323.438192,0.0
-50.0,50,324.414263,0.0
-50.0,50,325.426038,0.0
-50.0,50,326.51138,0.0
-50.0,50,327.671063,0.0
-50.0,50,328.710541,0.0
-50.0,50,329.701505,0.0
-50.0,50,330.701906,0.0
-50.0,50,331.725477,0.0
-50.0,50,332.613068,0.0
-50.0,50,333.441303,0.0
-50.0,50,334.240466,0.0
-50.0,50,335.149045,0.0
-50.0,50,336.208912,0.0
0.0,50,337.291698,1.0
-50.0,50,338.301896,0.0
-50.0,50,339.17065,0.0
-50.0,50,340.08902,0.0
-50.0,50,340.934568,0.0
-50.0,50,341.852334,0.0
-50.0,50,342.708505,0.0
-50.0,50,343.605586,0.0
-50.0,50,344.463372,0.0
-50.0,50,345.305178,0.0
-50.0,50,346.196961,0.0
-50.0,50,347.039843,0.0
-50.0,50,347.888085,0.0
-50.0,50,348.769852,0.0
-50.0,50,349.762973,0.0
-50.0,50,350.737108,0.0
-50.0,50,351.708975,0.0
-50.0,50,352.665702,0.0
-50.0,50,353.626936,0.0
-50.0,50,354.595566,0.0
-50.0,50,355.55319,0.0
-50.0,50,356.531804,0.0
-50.0,50,357.522115,0.0
-50.0,50,358.604169,0.0
-50.0,50,359.652413,0.0
-50.0,50,360.764313,0.0
-50.0,50,361.834882,0.0
-50.0,50,362.86674,0.0
-50.0,50,363.901071,0.0
-50.0,50,364.975441,0.0
-50.0,50,366.03419,0.0
-50.0,50,367.020415,0.0
-50.0,50,368.046454,0.0
-50.0,50,369.095114,0.0
-50.0,50,370.091354,0.0
-50.0,50,371.083853,0.0
-50.0,50,372.180454,0.0
-50.0,50,373.226122,0.0
-50.0,50,374.241232,0.0
-50.0,50,375.306126,0.0
-50.0,50,376.309588,0.0
-50.0,50,377.300042,0.0
-50.0,50,378.305742,0.0
-50.0,50,379.310092,0.0
-50.0,50,380.268865,0.0
-50.0,50,381.303251,0.0
-50.0,50,382.298508,0.0
-50.0,50,383.335503,0.0
-50.0,50,384.132448,0.0
-50.0,50,385.011161,0.0
-50.0,50,385.858323,0.0
-50.0,50,386.730673,0.0
-50.0,50,387.744019,0.0
-50.0,50,388.7372,0.0
-50.0,50,389.795295,0.0
-50.0,50,390.798836,0.0
-50.0,50,391.841606,0.0
-50.0,50,392.896818,0.0
-50.0,50,393.912264,0.0
-50.0,50,395.001193,0.0
-50.0,50,396.02087,0.0
-50.0,50,396.965791,0.0
-50.0,50,397.97626,0.0
-50.0,50,398.934663,0.0
-50.0,50,399.995314,0.0
-50.0,50,401.044033,0.0
-50.0,50,401.981445,0.0
-50.0,50,402.962765,0.0
-50.0,50,403.931042,0.0
-50.0,50,404.948473,0.0
-50.0,50,405.87264,0.0
-50.0,50,406.854171,0.0
-50.0,50,407.848819,0.0
-50.0,50,408.775763,0.0
-50.0,50,409.771183,0.0
-50.0,50,410.813318,0.0
-50.0,50,411.85659,0.0
-50.0,50,412.746318,0.0
-50.0,50,413.719891,0.0
-50.0,50,414.654582,0.0
-50.0,50,415.646738,0.0
-50.0,50,416.556257,0.0
-50.0,50,417.411741,0.0
-50.0,50,418.33521,0.0
-50.0,50,419.189841,0.0
-50.0,50,420.03762,0.0
-50.0,50,420.91016,0.0
-50.0,50,421.793962,0.0
-50.0,50,422.679997,0.0
-50.0,50,423.692543,0.0
-50.0,50,424.70997,0.0
-50.0,50,425.789289,0.0
-50.0,50,426.759696,0.0
-50.0,50,427.783071,0.0
-50.0,50,428.887252,0.0
-50.0,50,429.926856,0.0
-50.0,50,430.870426,0.0
-50.0,50,431.77682,0.0
-50.0,50,432.80514,0.0
-50.0,50,433.85333,0.0
-50.0,50,434.907226,0.0
-50.0,50,435.966262,0.0
-50.0,50,436.993171,0.0
-50.0,50,437.9901,0.0
-50.0,50,438.94757,0.0
-50.0,50,439.952491,0.0
-50.0,50,440.978305,0.0
-50.0,50,442.048945,0.0
-50.0,50,443.350023,0.0
-50.0,50,444.383273,0.0
0.0,50,445.412653,1.0
-50.0,50,446.426497,0.0
-50.0,50,447.477975,0.0
-50.0,50,448.54501,0.0
-50.0,50,449.587234,0.0
-50.0,50,450.659948,0.0
-50.0,50,451.636848,0.0
-50.0,50,452.652579,0.0
-50.0,50,453.725946,0.0
-50.0,50,454.768425,0.0
-50.0,50,455.871677,0.0
-50.0,50,456.905614,0.0
-50.0,50,457.911601,0.0
-50.0,50,458.939961,0.0
-50.0,50,459.972781,0.0
-50.0,50,460.827544,0.0
-50.0,50,461.657449,0.0
-50.0,50,462.521925,0.0
-50.0,50,463.481878,0.0
-50.0,50,464.618924,0.0
-50.0,50,465.72062,0.0
-50.0,50,466.757133,0.0
-50.0,50,467.817156,0.0
-50.0,50,468.850133,0.0
-50.0,50,469.896809,0.0
-50.0,50,470.910624,0.0
-50.0,50,471.971357,0.0
-50.0,50,472.967098,0.0
-50.0,50,473.947811,0.0
-50.0,50,474.947158,0.0
-50.0,50,475.989534,0.0
-50.0,50,476.936944,0.0
-50.0,50,477.909806,0.0
-50.0,50,478.998353,0.0
-50.0,50,480.040147,0.0
-50.0,50,481.067717,0.0
-50.0,50,482.161806,0.0
-50.0,50,483.212304,0.0
-50.0,50,484.203705,0.0
-50.0,50,485.238149,0.0
-50.0,50,486.303248,0.0
-50.0,50,487.256869,0.0
-50.0,50,488.210585,0.0
-50.0,50,489.044053,0.0
-50.0,50,489.95521,0.0
-50.0,50,490.857966,0.0
-50.0,50,491.695907,0.0
-50.0,50,492.545168,0.0
-50.0,50,493.399107,0.0
-50.0,50,494.247712,0.0
-50.0,50,495.109362,0.0
-50.0,50,496.049768,0.0
-50.0,50,497.043391,0.0
-50.0,50,498.024724,0.0
-50.0,50,499.040588,0.0
-50.0,50,499.944501,0.0
-50.0,50,500.73653,0.0
-50.0,50,501.56922,0.0
-50.0,50,502.452407,0.0
-50.0,50,503.448001,0.0
-50.0,50,504.503199,0.0
-50.0,50,505.533757,0.0
-50.0,50,506.528748,0.0
-50.0,50,507.585258,0.0
-50.0,50,508.6237,0.0
0.0,50,509.60047,1.0
-50.0,50,510.631402,0.0
-50.0,50,511.672455,0.0
-50.0,50,512.739577,0.0
-50.0,50,513.779439,0.0
-50.0,50,514.77076,0.0
-50.0,50,515.795706,0.0
-50.0,50,516.806362,0.0
-50.0,50,517.77445,0.0
-50.0,50,518.754282,0.0
-50.0,50,519.835961,0.0
-50.0,50,520.889359,0.0
-50.0,50,521.949601,0.0
-50.0,50,522.962683,0.0
-50.0,50,523.992877,0.0
-50.0,50,524.982391,0.0
-45.0,50,526.046453,0.0
-50.0,50,527.080536,0.0
-40.0,50,528.114386,0.0
-50.0,50,529.208303,0.0
-50.0,50,530.26836,0.0
-50.0,50,531.312198,0.0
-50.0,50,532.36337,0.0
-50.0,50,533.330061,0.0
-50.0,50,534.280408,0.0
-50.0,50,535.288914,0.0
-50.0,50,536.235905,0.0
-50.0,50,537.088943,0.0
-50.0,50,537.946677,0.0
-50.0,50,538.841713,0.0
-50.0,50,539.853535,0.0
-50.0,50,540.883517,0.0
-50.0,50,542.048384,0.0
-50.0,50,543.070657,0.0
-50.0,50,544.087138,0.0
-50.0,50,545.118687,0.0
-50.0,50,546.130445,0.0
-50.0,50,547.170397,0.0
0.0,50,548.192568,1.0
-50.0,50,549.18028,0.0
-50.0,50,550.197441,0.0
-50.0,50,551.221846,0.0
-50.0,50,552.240345,0.0
-50.0,50,553.281352,0.0
-50.0,50,554.295405,0.0
-50.0,50,555.260413,0.0
-50.0,50,556.268532,0.0
-50.0,50,557.30396,0.0
-50.0,50,558.314743,0.0
-50.0,50,559.255998,0.0
-50.0,50,560.221324,0.0
-50.0,50,561.223925,0.0
-50.0,50,562.248533,0.0
-50.0,50,563.102857,0.0
-50.0,50,563.966618,0.0
-50.0,50,564.871388,0.0
-50.0,50,565.761907,0.0
-50.0,50,566.648643,0.0
-50.0,50,567.556244,0.0
-50.0,50,568.470808,0.0
-50.0,50,569.338338,0.0
-50.0,50,570.217489,0.0
-50.0,50,571.054007,0.0
-50.0,50,571.931144,0.0
-50.0,50,572.908271,0.0
-50.0,50,573.980397,0.0
-50.0,50,575.01234,0.0
-50.0,50,576.04128,0.0
-50.0,50,577.08352,0.0
-50.0,50,578.124637,0.0
-50.0,50,579.183627,0.0
-50.0,50,580.187276,0.0
-50.0,50,581.214266,0.0
-50.0,50,582.260397,0.0
-50.0,50,583.273882,0.0
-50.0,50,584.127355,0.0
-50.0,50,585.009837,0.0
-50.0,50,585.925286,0.0
-50.0,50,586.957492,0.0
-50.0,50,588.00223,0.0
-50.0,50,589.034032,0.0
-50.0,50,590.15967,0.0
-50.0,50,591.195761,0.0
-50.0,50,592.259907,0.0
-50.0,50,593.300521,0.0
0.0,50,594.323781,1.0
-50.0,50,595.378085,0.0
-50.0,50,596.420381,0.0
-50.0,50,597.448633,0.0
0.0,50,598.488705,1.0
-50.0,50,599.578808,0.0
-50.0,50,600.647691,0.0
-50.0,50,601.657956,0.0
-50.0,50,602.738244,0.0
-50.0,50,603.78205,0.0
-50.0,50,604.802118,0.0
-50.0,50,605.886229,0.0
-50.0,50,606.904357,0.0
-50.0,50,607.89413,0.0
-50.0,50,608.983249,0.0
-50.0,50,610.142575,0.0
-50.0,50,611.273986,0.0
-50.0,50,612.364026,0.0
-50.0,50,613.401863,0.0
-50.0,50,614.488275,0.0
-50.0,50,615.506313,0.0
-50.0,50,616.491074,0.0
-6.0,50,617.587371,1.0
-50.0,50,618.650897,0.0
-50.0,50,619.676459,0.0
-50.0,50,620.699726,0.0
-50.0,50,621.737625,0.0
0.0,50,622.728612,1.0
-50.0,50,623.740224,0.0
-50.0,50,624.845964,0.0
-50.0,50,625.867171,0.0
-50.0,50,626.758783,0.0
-50.0,50,627.531606,0.0
-50.0,50,628.387795,0.0
-50.0,50,629.404056,0.0
-50.0,50,630.416016,0.0
-50.0,50,631.512224,0.0
-50.0,50,632.537682,0.0
-50.0,50,633.609366,0.0
-50.0,50,634.669112,0.0
-50.0,50,635.71564,0.0
-50.0,50,636.722942,0.0
-50.0,50,637.570322,0.0
-50.0,50,638.490342,0.0
-50.0,50,639.402914,0.0
-50.0,50,640.341775,0.0
-50.0,50,641.315994,0.0
-50.0,50,642.33039,0.0
-50.0,50,643.233445,0.0
-50.0,50,644.144073,0.0
-50.0,50,644.995471,0.0
-50.0,50,645.803732,0.0
-50.0,50,646.924251,0.0
-50.0,50,647.972124,0.0
-45.0,50,648.987278,0.0
-50.0,50,649.957068,0.0
-50.0,50,650.971474,0.0
0.0,50,651.980108,1.0
-50.0,50,652.979825,0.0
-50.0,50,653.998474,0.0
-50.0,50,654.982812,0.0
-50.0,50,656.097049,0.0
-50.0,50,657.133977,0.0
-50.0,50,658.216039,0.0
-50.0,50,659.297278,0.0
-50.0,50,660.355336,0.0
-50.0,50,661.397757,0.0
0.0,50,662.510479,1.0
-50.0,50,663.586475,0.0
-50.0,50,664.651111,0.0
-50.0,50,665.566059,0.0
-50.0,50,666.455322,0.0
-50.0,50,667.301924,0.0
-50.0,50,668.283307,0.0
-50.0,50,669.388563,0.0
-50.0,50,670.472713,0.0
-50.0,50,671.603538,0.0
-50.0,50,672.700386,0.0
-50.0,50,673.788463,0.0
-50.0,50,674.836223,0.0
-50.0,50,675.888114,0.0
-49.0,50,676.939698,0.0
-50.0,50,677.937269,0.0
-50.0,50,678.945394,0.0
-50.0,50,679.945926,0.0
-48.0,50,680.995826,0.0
-50.0,50,682.027328,0.0
-50.0,50,683.071594,0.0
